id;accuracy;altitude;bearing;deviceId;latitude;longitude;speed;timestamp;createdAt;updatedAt
19133;3;45;205.8000030517578;358022066432461;18.52279931;-33.84440991;10.56;1509870031165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19134;3;44;203.39999389648438;358022066432461;18.52272004;-33.84455571;8.65;1509870033165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19135;3;44;179.60000610351562;358022066432461;18.5227054;-33.84468582;7.13;1509870035164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19136;3;43;152.5;358022066432461;18.52276611;-33.84480525;7.79;1509870037164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19137;3;44;128.39999389648438;358022066432461;18.5229041;-33.84491623;9.39;1509870039167;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19138;3;44;114.80000305175781;358022066432461;18.52312409;-33.84500776;11.71;1509870041166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19139;3;44;108.5999984741211;358022066432461;18.52339799;-33.84508121;13.89;1509870043160;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19140;3;45;110.5999984741211;358022066432461;18.52372382;-33.84517613;16.16;1509870045164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19141;3;45;110.5;358022066432461;18.52407109;-33.8452843;16.8;1509870047166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19142;3;46;110.5999984741211;358022066432461;18.52436766;-33.84536761;14.83;1509870049167;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19143;3;46;110.69999694824219;358022066432461;18.52465619;-33.8454577;13.44;1509870051160;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19144;3;46;110.5999984741211;358022066432461;18.52489974;-33.84553476;12.05;1509870053165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19145;3;47;109.9000015258789;358022066432461;18.52511112;-33.84559847;10.07;1509870055165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19146;3;47;109.9000015258789;358022066432461;18.5252825;-33.84564902;8.36;1509870057165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19147;3;47;110.30000305175781;358022066432461;18.52543497;-33.8456917;7;1509870059164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19148;3;47;110.69999694824219;358022066432461;18.52553541;-33.84573152;5.89;1509870061165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19149;3;47;111.0999984741211;358022066432461;18.52564587;-33.84576817;5.96;1509870063163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19150;3;48;111.30000305175781;358022066432461;18.5257711;-33.84581116;6.91;1509870065166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19151;3;48;110.9000015258789;358022066432461;18.52592849;-33.84585858;7.77;1509870067160;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19152;3;49;111.4000015258789;358022066432461;18.52608421;-33.84592215;8.8;1509870069168;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19153;3;50;115.19999694824219;358022066432461;18.52629701;-33.84600146;10.73;1509870071165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19154;3;51;112.69999694824219;358022066432461;18.52656276;-33.84609275;13.37;1509870073166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19155;3;53;111.0999984741211;358022066432461;18.5268814;-33.84619751;15.79;1509870075161;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19156;3;53;111.0999984741211;358022066432461;18.52723648;-33.84632384;17.57;1509870077166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19157;3;53;111.5999984741211;358022066432461;18.52758533;-33.84642867;17.2;1509870079163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19158;3;53;112.30000305175781;358022066432461;18.5279221;-33.84654755;17.14;1509870081165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19159;3;53;112.5;358022066432461;18.52827163;-33.8466664;17.18;1509870083162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19160;3;53;112.9000015258789;358022066432461;18.5286202;-33.84679503;17.46;1509870085164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19161;3;54;112.9000015258789;358022066432461;18.52894311;-33.84690805;16.01;1509870087164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19162;3;54;112.4000015258789;358022066432461;18.52924928;-33.8470117;15.11;1509870089165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19163;3;56;112.30000305175781;358022066432461;18.52955;-33.84711819;15.4;1509870091163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19164;3;57;112.0999984741211;358022066432461;18.52985248;-33.84721815;14.61;1509870093165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19165;3;58;112.19999694824219;358022066432461;18.53011812;-33.84730732;12.59;1509870095163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19166;3;59;110.5999984741211;358022066432461;18.53032614;-33.84737819;9.44;1509870097165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19167;3;59;111.30000305175781;358022066432461;18.53046589;-33.84742534;6.73;1509870099164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19168;3;60;111;358022066432461;18.53057407;-33.84745941;5.59;1509870101164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19169;3;61;110.5999984741211;358022066432461;18.53067485;-33.8474936;5.25;1509870103165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19170;3;61;110.5;358022066432461;18.53078952;-33.84752757;5.94;1509870105164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19171;3;61;111.19999694824219;358022066432461;18.53092756;-33.84756871;7.04;1509870107162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19172;3;61;111.0999984741211;358022066432461;18.53110071;-33.84762205;8.65;1509870109162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19173;3;62;111.4000015258789;358022066432461;18.5313025;-33.84768522;10.43;1509870111164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19174;3;63;110.9000015258789;358022066432461;18.5315405;-33.84776726;12.14;1509870113165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19175;3;64;110.80000305175781;358022066432461;18.53179228;-33.84784775;12.58;1509870115164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19176;3;64;110.5;358022066432461;18.53205036;-33.84792621;12.83;1509870117165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19177;3;66;111.4000015258789;358022066432461;18.53230833;-33.84800917;13.32;1509870119165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19178;3;67;113;358022066432461;18.53257362;-33.84810492;13.89;1509870121164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19179;3;68;109.30000305175781;358022066432461;18.53285617;-33.84818966;13.88;1509870123161;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19180;3;67;110.0999984741211;358022066432461;18.53312903;-33.84827567;12.98;1509870125165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19181;3;67;108.4000015258789;358022066432461;18.53339538;-33.84835462;12.82;1509870127165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19182;3;67;105.80000305175781;358022066432461;18.53367441;-33.84842327;13.43;1509870129163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19183;3;65;101.19999694824219;358022066432461;18.53394997;-33.84847711;13.07;1509870131162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19184;3;65;90;358022066432461;18.53422387;-33.84848485;13.03;1509870133167;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19185;3;64;78;358022066432461;18.53450151;-33.84844618;12.75;1509870135165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19186;3;63;58.29999923706055;358022066432461;18.53474698;-33.84834338;12.71;1509870137165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19187;3;62;28.600000381469727;358022066432461;18.53490426;-33.84815179;12.4;1509870139163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19188;3;60;1.600000023841858;358022066432461;18.53493642;-33.84792311;12.67;1509870141165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19189;3;60;338.3999938964844;358022066432461;18.53485082;-33.84770099;12.58;1509870143166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19190;3;59;312.8999938964844;358022066432461;18.53463059;-33.84751732;14.31;1509870145165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19191;3;59;291.79998779296875;358022066432461;18.53433348;-33.84739937;15.03;1509870147164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19192;3;60;269.1000061035156;358022066432461;18.53401738;-33.8473831;14.75;1509870149164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19193;3;59;249.3000030517578;358022066432461;18.53370286;-33.84747084;15.48;1509870151163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19194;3;58;227.3000030517578;358022066432461;18.53342088;-33.84764914;16.33;1509870153168;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19195;3;56;209.5;358022066432461;18.53321722;-33.84791807;17.23;1509870155166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19196;3;55;196;358022066432461;18.53310272;-33.84822924;18.47;1509870157162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19197;3;54;192.3000030517578;358022066432461;18.53301098;-33.84856649;19.27;1509870159166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19198;3;54;190.6999969482422;358022066432461;18.53293227;-33.84893073;20.36;1509870161165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19199;3;54;189.89999389648438;358022066432461;18.53285851;-33.84928654;20;1509870163167;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19200;3;55;189.89999389648438;358022066432461;18.53278155;-33.84964734;19.99;1509870165163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19201;3;55;189.39999389648438;358022066432461;18.53271642;-33.85000011;19.88;1509870167165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19202;3;55;189.39999389648438;358022066432461;18.53264717;-33.85035458;19.9;1509870169165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19203;3;55;189;358022066432461;18.53258281;-33.85072067;20.3;1509870171164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19204;3;55;189.10000610351562;358022066432461;18.53252147;-33.85108522;20.74;1509870173164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19205;3;56;189.10000610351562;358022066432461;18.53245736;-33.85145658;21.12;1509870175161;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19206;3;56;189;358022066432461;18.53239149;-33.85183471;21.3;1509870177163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19207;3;56;189;358022066432461;18.53232321;-33.85221552;21.38;1509870179166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19208;3;57;189;358022066432461;18.53224847;-33.85259264;21.25;1509870181162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19209;3;56;189.10000610351562;358022066432461;18.53217412;-33.85296819;21.16;1509870183164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19210;3;56;189;358022066432461;18.5321043;-33.85334578;21.25;1509870185162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19211;3;56;188.8000030517578;358022066432461;18.53203484;-33.85372874;21.6;1509870187163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19212;3;56;188.8000030517578;358022066432461;18.53196375;-33.85412239;22.12;1509870189162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19213;3;56;188.8000030517578;358022066432461;18.53189063;-33.85452252;22.61;1509870191161;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19214;3;55;189.10000610351562;358022066432461;18.53180849;-33.85493502;22.92;1509870193162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19215;3;55;189.3000030517578;358022066432461;18.53173375;-33.85533829;22.69;1509870195161;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19216;3;55;189.6999969482422;358022066432461;18.53164503;-33.85574017;22.36;1509870197164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19217;3;55;190;358022066432461;18.53156139;-33.85613579;22.28;1509870199166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19218;3;55;191.60000610351562;358022066432461;18.53147229;-33.85654082;22.83;1509870201161;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19219;3;56;191.5;358022066432461;18.53136568;-33.85695224;23.47;1509870203166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19220;3;56;190.5;358022066432461;18.53127557;-33.85737668;24.06;1509870205166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19221;3;57;190.60000610351562;358022066432461;18.53117555;-33.85781554;24.79;1509870207165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19222;3;57;191;358022066432461;18.53107279;-33.85825474;24.91;1509870209165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19223;3;58;192.5;358022066432461;18.53095283;-33.85869118;24.93;1509870211162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19224;3;58;190.89999389648438;358022066432461;18.53084586;-33.85914175;25.67;1509870213165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19225;3;56;189.10000610351562;358022066432461;18.5307591;-33.85961923;26.52;1509870215163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19226;3;56;188.8000030517578;358022066432461;18.53066599;-33.86010256;27.42;1509870217161;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19227;3;56;188.89999389648438;358022066432461;18.53057033;-33.86060541;28.27;1509870219163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19228;3;55;188.8000030517578;358022066432461;18.5304733;-33.8611198;28.87;1509870221164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19229;3;55;188.89999389648438;358022066432461;18.53037039;-33.8616458;29.56;1509870223166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19230;3;55;188.89999389648438;358022066432461;18.53027217;-33.86217223;29.64;1509870225160;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19231;3;55;189.3000030517578;358022066432461;18.53016253;-33.86270043;29.73;1509870227164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19232;3;54;188.89999389648438;358022066432461;18.53006287;-33.86322629;29.6;1509870229164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19233;3;53;188;358022066432461;18.52997508;-33.86375921;29.82;1509870231164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19234;3;53;187;358022066432461;18.52989422;-33.86429314;29.77;1509870233164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19235;3;53;185.89999389648438;358022066432461;18.52983301;-33.864838;29.96;1509870235166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19236;3;53;184.8000030517578;358022066432461;18.52977734;-33.86536977;29.38;1509870237164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19237;3;53;183.89999389648438;358022066432461;18.52973415;-33.86589648;29.05;1509870239164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19238;3;53;182.8000030517578;358022066432461;18.5297031;-33.86640977;28.7;1509870241162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19239;3;53;181.60000610351562;358022066432461;18.52968484;-33.86691553;28.01;1509870243162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19240;3;53;180.5;358022066432461;18.52968025;-33.86741278;27.95;1509870245165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19241;3;53;179.39999389648438;358022066432461;18.52968287;-33.86791963;28.17;1509870247163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19242;3;54;178.10000610351562;358022066432461;18.52969794;-33.8684318;28.6;1509870249161;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19243;3;55;177;358022066432461;18.52972455;-33.86894876;29.07;1509870251164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19244;3;55;176.1999969482422;358022066432461;18.52976277;-33.86947888;29.58;1509870253169;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19245;3;56;175.39999389648438;358022066432461;18.5298093;-33.87001466;29.75;1509870255166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19246;3;56;174.8000030517578;358022066432461;18.52986224;-33.87054881;29.56;1509870257158;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19247;3;55;175.10000610351562;358022066432461;18.52992192;-33.87107755;29.56;1509870259165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19248;3;56;175.3000030517578;358022066432461;18.52997345;-33.87161188;29.67;1509870261167;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19249;3;57;175;358022066432461;18.53002325;-33.87214382;29.86;1509870263167;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19250;3;57;174.8000030517578;358022066432461;18.53007777;-33.87268563;29.96;1509870265162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19251;3;58;174.89999389648438;358022066432461;18.5301307;-33.87322519;29.98;1509870267166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19252;3;58;175.10000610351562;358022066432461;18.53018589;-33.87376362;29.95;1509870269166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19253;3;58;174.89999389648438;358022066432461;18.53024113;-33.87430292;29.99;1509870271167;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19254;3;58;174.89999389648438;358022066432461;18.53030002;-33.87482649;29.21;1509870273162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19255;3;58;174.6999969482422;358022066432461;18.53036219;-33.87535025;28.95;1509870275164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19256;3;57;175.10000610351562;358022066432461;18.53041858;-33.87587644;29.11;1509870277166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19257;3;56;175.3000030517578;358022066432461;18.53047248;-33.87640736;29.39;1509870279166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19258;3;57;175.1999969482422;358022066432461;18.53052094;-33.87693691;29.6;1509870281162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19259;3;57;174.39999389648438;358022066432461;18.53057479;-33.87747858;30.06;1509870283162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19260;3;57;171.5;358022066432461;18.53067156;-33.87800743;29.53;1509870285168;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19261;3;56;171.89999389648438;358022066432461;18.53077094;-33.87852719;28.69;1509870287165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19262;3;56;174.5;358022066432461;18.53084258;-33.87904649;29.17;1509870289164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19263;3;57;175;358022066432461;18.53089946;-33.87957424;29.56;1509870291164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19264;3;56;175.10000610351562;358022066432461;18.53095383;-33.88010953;29.87;1509870293164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19265;3;56;174.3000030517578;358022066432461;18.53101536;-33.88064953;30.14;1509870295163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19266;3;56;171.89999389648438;358022066432461;18.53110641;-33.8811861;29.92;1509870297165;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19267;3;55;171.1999969482422;358022066432461;18.53120221;-33.88170739;28.45;1509870299164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19268;3;54;171.1999969482422;358022066432461;18.53129354;-33.88219106;27.08;1509870301166;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19269;3;55;167.60000610351562;358022066432461;18.53140359;-33.88265276;25.64;1509870303163;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19270;3;55;156.1999969482422;358022066432461;18.53159527;-33.88306605;24.46;1509870305164;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19271;3;54;147.6999969482422;358022066432461;18.53186502;-33.88343877;24.35;1509870307167;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
19272;3;54;139.6999969482422;358022066432461;18.5321885;-33.88377423;24.52;1509870309162;2017-11-05 11:03:26.493+00;2017-11-05 11:03:26.493+00
